,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Traj_type
64,4.455905658,4.366021087,4.038665334,4.084949714,3.647911637,4.762255137,4.743068059,4.89210085,4.75850263,4.846936274,4.304214072,4.565683469,3.626497164,3.277358882,3.551773732,3.585676037,3.870322694,4.189112349,5.475667448,9.217653508,9.053501514,9.708778878,5.491154232,7.306503047,8.562321311,1.578940257,0.679052607,1.567661044,2.169806909,2.185995191,2.956099985,Retracing
65,2.910072519,2.916330667,2.592638416,2.566319777,1.413596304,1.96193451,1.946417792,1.903738129,1.170047695,-0.380321796,-1.304775699,-2.243437763,-2.25336715,-2.255110636,-2.214018844,-2.365324689,-2.013924527,-0.923250223,-0.569705974,0.471709184,3.432309893,4.711656372,1.98457915,1.736314905,1.462236253,1.774224755,2.294269483,2.860301652,3.612958738,4.191079602,2.338794494,Quasi-static
66,3.065963359,2.950864078,2.970710114,2.913530152,3.098005025,4.370792779,3.287423535,3.665049841,2.909067341,2.440217474,2.522539907,1.827775672,1.901001063,0.559798498,0.363120258,0.49278577,-0.06415374,0.507670313,0.355643327,3.591188678,3.649365403,3.910117642,4.956688465,5.134355608,2.377309606,1.715935482,1.871036817,3.509625295,4.209021812,3.907794116,4.838349365,Quasi-static
67,1.874849034,1.878075716,2.235092364,2.152930152,2.24547704,1.619677883,1.306646822,1.181493023,0.82193646,0.588930336,0.26262246,0.577275722,0.412894735,-0.490036419,-0.525124197,-0.382916471,-0.786207994,-1.524312019,-1.005805629,3.011634139,3.645032882,4.086545111,5.116533347,5.084524709,3.560731663,2.391430758,2.557544724,3.613596566,2.536207835,2.392657471,1.282862163,Quasi-static
68,2.867515997,2.984735267,3.305163768,3.308936142,3.16424394,2.819299059,2.555697941,2.528483107,2.397104983,2.230753973,2.105482667,0.917632668,1.041527814,2.383856122,2.227364884,3.306704612,3.002835165,2.479402909,4.229600044,3.902731952,3.667910529,3.536995687,2.879102385,2.832991049,-0.134394293,-0.193251802,0.012654119,-0.956220534,-1.721094994,-1.452024145,-0.887221531,Quasi-static
69,6.238760582,5.946564047,6.005301376,5.37433946,6.429281515,6.774226396,6.581702269,6.556252719,6.538668272,6.667709997,6.401804485,6.367858087,6.207123857,6.023647664,5.054572599,3.897527656,3.7488602,4.797399266,5.769679124,4.437217267,8.573861207,13.08769791,13.05222147,12.12499612,12.37528543,13.59853902,13.57383651,11.64090302,8.466905307,3.501952113,-0.658488631,Retracing
70,3.560468397,3.433886124,4.677833329,4.582693192,4.367899085,4.686032633,4.52268552,4.894663007,4.844962237,5.259370712,5.325592968,5.222559633,5.098664487,4.596401643,4.334105146,3.445515826,2.97108873,2.422976148,-1.988102669,3.282021834,1.790673787,0.390017309,1.148713602,0.832663539,-0.802661418,-3.735135348,-3.030461288,0.816484944,0.228529343,-0.698064898,0.669190326,Retracing
71,4.478426886,4.449556929,4.632639734,4.502125349,4.812770047,6.120194319,6.033421903,7.375437484,7.638369749,7.203803271,8.138852866,8.488843034,8.430027351,8.683069876,8.842375884,8.931048852,9.649397459,9.697119569,9.368693963,7.015957516,4.047232819,3.916317977,8.08223516,10.62198568,9.557019308,4.986364716,1.544906302,1.353745968,0.488784017,0.693625184,-0.714616173,Retracing
72,3.625970552,3.42704164,6.481051451,6.748796647,7.617053222,7.843824219,6.708464301,7.87437298,7.615299543,7.354265311,8.429050036,8.596638077,8.941269099,8.119244388,7.838861288,9.075341712,8.474334813,8.320707681,7.185232739,6.040361097,3.263558269,4.953578978,4.7174659,5.573130347,4.06121355,1.310144554,-1.37507909,-0.073934786,-0.047412267,0.381273691,0.908668805,Retracing
73,1.18562071,1.006585102,1.13315345,2.706786035,4.127662267,3.883682869,4.296821312,4.317875238,4.120434543,4.10426637,3.231584319,1.946732814,2.65999566,3.414033146,3.505115384,5.052246957,4.476420966,5.467601383,5.236144865,3.946605451,3.626952362,2.227714899,0.723386714,0.194658394,-0.28383274,0.56865735,-0.024140995,-1.280631683,-0.870441515,-0.313452379,0.263771655,Congressing
74,5.317881398,5.516810311,6.053783902,6.618744852,5.979055122,6.19372186,6.106949444,6.079734611,6.129157176,6.345919866,5.885476346,5.741606169,5.865501315,5.840335549,5.854388297,6.651545518,6.412799836,6.072639121,1.601354606,4.051965888,2.025122551,1.047436127,-1.586601326,-1.573986099,-1.897816349,-2.151253052,-2.098700147,-5.567584051,-1.754982493,-1.301931657,-0.341829121,Congressing
75,7.89573784,8.05674015,8.294091725,8.416164508,7.826477034,7.938060358,8.008485836,7.690166018,8.076578643,8.241602347,7.781158827,8.120650312,7.948151685,7.961155278,7.95874352,7.811837664,7.64652343,6.917872495,8.1403885,6.850235026,4.295411502,3.280540721,1.232130025,1.564746846,2.125800095,1.820634558,0.929679106,2.226768638,0.851775605,0.104557924,-0.942855666,Congressing
76,4.249597445,2.007829443,2.989385771,2.704224738,2.827200982,2.391670161,2.795350543,2.664410493,2.80112907,2.928255087,2.204635696,2.02536943,2.01120471,2.292209667,2.183665714,0.954333937,0.901746858,2.836826234,2.216735141,8.439494525,11.5335995,10.9104362,3.055110369,0.927336364,1.650609964,1.407358263,0.119123637,0.512919923,-0.862073111,-1.485737418,-2.278665341,Retracing
77,-0.729196592,-0.720076485,-1.466068127,-0.903418365,-1.117758307,-0.649767454,-0.884920445,-0.843511307,-1.035137643,-0.436070833,0.759392549,1.69528584,2.401564423,3.430958856,3.763858492,4.737740916,4.796933447,5.650452092,4.514489518,1.756803523,-0.585625864,-1.001768278,1.639689685,1.303502235,2.218979699,2.605910413,-0.94062187,-3.274738664,-4.293551976,-2.357335722,-2.169791825,Congressing
78,-1.298022172,-1.099093259,-0.658186296,-0.768525656,-0.448605131,-0.051322618,1.542408943,1.677952265,0.768962655,0.831870109,1.012478527,1.271877923,1.425914902,1.775053184,1.862448744,1.56493864,1.684065088,1.573770631,1.369726764,-2.352078185,-2.271418452,-2.250741509,-1.702374622,-0.572461087,1.64798062,1.775363688,2.355212865,1.665216166,1.080821249,2.420589685,1.396305468,Quasi-static
79,2.4848981,2.659540229,2.180206133,2.750196998,3.626650262,5.022953049,5.073043091,5.045828257,5.932077458,6.19311169,5.523247969,5.626281304,5.573326755,5.922465037,5.584157401,5.547132233,5.379287515,8.044094631,9.878570144,8.28131069,9.734089846,8.911617927,5.412198934,3.038632126,3.136517857,1.863814776,1.559425057,0.67081662,0.27039103,0.022348416,-0.546904576,Retracing
80,3.453446823,-1.119234305,-1.288398417,-0.579369835,-0.115961563,-0.77374518,-1.504895794,-1.33652436,-0.201122546,1.055692705,0.847744026,1.395482689,3.234714693,2.389548367,1.479785452,0.07997121,-1.55972891,-1.326561772,-3.553345257,3.647817431,1.266387325,-0.381745175,0.108234321,-2.176132869,-0.279769169,2.047572816,0.893628217,0.769212963,0.736412822,0.190463259,1.020321263,Quasi-static
81,4.502895026,3.830135093,3.674536639,5.618055969,6.774672694,6.217501146,9.192406921,9.360778356,10.40308986,10.33730144,9.267036879,8.73052473,11.80510535,13.32964525,11.60737428,10.62324258,8.727834829,9.187071465,6.7478503,3.251128003,6.553843544,10.17540749,13.68462457,12.02494348,7.468950105,6.355737323,6.087310708,2.958455101,2.221377705,2.479401909,1.618443439,Retracing
82,-1.309766937,-0.121524275,-0.290688387,0.418340195,1.962496123,1.70437522,2.907804194,1.637479238,4.541342387,4.385414148,3.764198972,3.902819191,5.458758047,6.378319046,5.690305987,5.254130872,5.318776246,5.597035598,3.370252113,3.664240324,0.658510233,-1.917035572,-6.491757891,-8.776125081,-0.143570319,-1.295736056,-2.436267709,-2.143776336,2.515881012,1.725595476,0.719603118,Congressing
83,2.071016651,2.067730175,2.693429329,3.40245791,4.297133849,4.196413567,4.967305175,5.081756413,6.171922707,5.29776512,3.665471301,3.68534748,3.907711083,3.800808454,4.122054472,5.226380632,5.291026006,5.798238241,5.016382752,1.935957585,-0.119906515,0.237938773,-0.572223443,-1.765879491,0.166859959,-0.783487883,-1.189831986,-1.108767448,-1.335671787,1.239817116,1.171673507,Congressing
84,11.21159216,9.291338703,9.122174591,7.960513743,6.387129565,6.956743126,5.201787928,6.302427881,6.128571562,6.579949198,7.976595767,9.037402608,7.990049568,7.968698059,8.104297397,10.32260102,9.585679759,7.566605106,5.339821621,2.119109263,0.021979848,-1.626152651,-2.461775655,-2.174579461,-3.601985457,-2.28246064,-2.781877497,-2.457687853,-3.094325643,-3.165417256,-0.396128716,Congressing
85,6.604079962,0.409456243,0.578620355,1.23538977,-3.607446051,-3.425549652,-2.736573058,-3.063025574,-3.452329085,-3.433176066,-4.519554984,-4.752396622,-4.370567308,-9.378088746,-8.424965825,-7.16800349,-5.846349463,-5.063822871,-2.837039386,4.056971324,9.657415055,6.029000394,-0.268313127,0.092215022,1.602473166,9.994934443,13.73695196,13.0732843,13.10901317,11.84733914,-0.424639393,Retracing
86,-4.417834149,-4.279388092,-4.448552204,-3.739523622,-6.054609493,-6.236505893,-6.621817215,-5.930542785,-5.424218496,-6.260720058,-4.368245686,-6.444147272,-4.923598116,-6.585476185,-5.468098881,-5.816294266,-3.974105456,-2.939993385,-5.392623026,-0.810784443,3.282813137,-2.742609568,-3.285459315,-2.875407099,1.163307121,6.451256702,11.05073077,12.17074301,15.65873139,14.43916006,4.849882569,Retracing
87,-5.038585121,-3.76041561,-3.591251498,-2.787619614,-0.781552675,-0.599656276,0.29648148,1.057046006,0.190347443,1.773787662,0.97806141,2.351714129,1.415960646,1.833562001,2.651104738,3.289270393,3.224625019,1.398937511,-0.338364622,2.029611541,1.468026697,-2.845111609,-1.976833871,-0.626808233,-3.974256393,-1.858690394,-1.657342396,-1.647280235,-0.172632104,-0.38967817,2.118189583,Quasi-static
88,4.354810911,4.665172395,4.834336507,2.868965977,2.184975759,1.878569487,0.439118953,0.114913475,-0.927398034,-0.607011792,0.55665367,-0.290705459,-0.5952553,0.026233311,0.857563904,0.902587757,0.837942383,1.682201707,2.115837876,-0.69318828,-3.315633402,-0.641454159,2.073762726,0.181413257,0.476340443,0.608321754,0.865664818,0.885684924,0.985860643,2.630516465,3.240557343,Quasi-static
89,-0.181169384,-0.18445586,-0.765314191,1.165853222,2.849700177,2.267072414,2.931734989,3.755834662,4.79814617,5.077034894,3.596250344,3.072898004,3.377447845,2.532884695,6.157704293,6.059858517,4.136524759,1.501546217,-0.942814896,-0.886663439,2.394758971,0.746626472,-2.141634303,-1.721398904,-0.513067983,0.390497368,-0.960583705,-0.316837811,-0.940548551,-1.444386867,-1.451823258,Congressing
90,2.190493128,2.193779605,2.362943717,1.760036727,0.123106703,0.710223307,-3.34961838,-3.368280571,-3.485780555,-3.290609204,-1.796633526,-2.565319565,-0.257497053,0.587669274,2.188810586,0.8307517,0.236198373,1.520073051,3.746856535,3.474816085,1.896832649,3.007066572,2.195786748,2.107798677,0.829533167,-0.53786433,-0.217093757,-0.052405091,0.123191654,1.018856834,0.712974431,Quasi-static
91,-0.12643044,0.462136436,1.245917024,1.954945606,2.815650887,3.661458156,4.476109986,3.854214913,4.896526421,6.963898114,7.420558547,6.82837319,5.418483218,5.782882479,6.279569406,6.479420112,6.754906444,3.683019799,3.680969146,4.687333842,1.909961959,0.662426168,0.472721523,-0.439953225,-1.867359221,-0.236011818,0.273556298,0.310209651,-0.984427988,-1.051462604,-1.229749368,Congressing
92,7.255566874,1.944532541,2.113696653,1.765621606,0.442369152,0.624265551,1.36135109,0.696796264,1.711077125,1.4635361,3.045529337,3.166428114,3.948334327,4.793500654,5.302230698,7.246374306,5.739803054,4.211947422,6.295357518,5.633063906,7.104155943,-0.386298779,1.661982162,0.736613353,4.04017753,-0.844465347,0.506615726,-0.474210919,-0.67953818,0.799828258,1.331600719,Congressing
93,5.18226642,4.418956199,3.905700262,2.662232636,3.674579606,3.856476006,4.257884447,4.685330699,4.535026544,4.083648908,5.100385129,5.485359761,4.46870401,5.313870337,4.992624318,5.997200922,6.538622129,7.596097881,7.03821784,4.93703479,0.046316543,1.390066055,0.322780574,-4.082657448,-4.686933262,-4.128169522,-3.194327506,-1.779865292,-1.805982234,-1.212402022,-1.150928137,Congressing
94,5.247515006,6.057169185,6.552578035,3.971933662,5.128550388,4.946653988,3.774320759,4.463082017,3.854446339,3.451518621,4.332424409,4.467873368,2.500330954,3.377490655,3.831953606,1.724970693,0.846881905,0.397388706,7.687354509,10.12830764,11.27767382,12.32371605,12.46413311,11.21160618,1.521256278,-3.363625817,-1.964808956,-0.490144646,-0.426393367,1.342949689,0.801098352,Retracing
95,7.274076208,6.779525739,5.251475607,6.862527015,9.232301847,8.174674564,5.081320177,1.978885595,2.117469095,1.66609146,0.661605407,1.298119259,2.255769529,2.034559226,1.713313208,0.355254322,0.290608948,1.593419507,2.933203891,2.157538588,1.473695357,2.153173741,0.616303792,2.900670982,3.557777761,4.037904139,5.028069579,4.381671601,2.040986488,2.025578093,1.762259897,Quasi-static
96,7.372336732,8.369681284,8.538845396,7.829816814,9.903488323,10.08538472,10.75112728,10.58275585,11.09360261,10.64222498,9.344274636,9.889111445,7.820373223,10.27598879,8.231331638,6.873272752,6.808627378,6.4900187,5.700681698,5.46140967,9.208512865,11.66627599,9.656779901,6.898022088,5.923940839,4.968509914,-3.066414579,-2.863146859,-2.424310505,-1.634024969,-1.848114161,Retracing
97,-6.317898418,-4.619584094,-5.114249308,-0.374598755,2.044615835,1.064445234,4.139846937,5.729767656,8.696184029,7.73188201,6.949195935,8.176922311,7.565600508,8.484965367,6.527849109,5.009594709,3.511176992,0.424454924,-0.934289774,-1.178480367,-4.591452241,-6.310001529,-3.267129843,-3.651913553,-3.495523398,-6.025176452,-3.234489209,-2.913925483,0.820135646,-0.19464161,0.799781952,Congressing
98,-2.726634212,-0.80711619,1.036481666,0.738638302,4.869601822,5.241957437,7.382015621,9.124842539,11.12886442,12.29204196,11.52885116,9.064240468,8.759690627,8.322986457,8.084067569,6.974649936,7.50109146,4.704491855,-4.243264213,-1.205920933,2.674718605,4.298627484,0.502064562,-1.261117034,-0.172751008,0.538896461,-0.191019335,-0.425493481,0.69414053,-1.377510776,-0.852994945,Congressing
99,-5.699247728,-3.590081051,-3.420916939,-2.387803627,-4.041277696,-4.670823837,-2.298197607,-0.350525604,3.561640814,4.565438165,4.653666389,2.853100146,7.757889427,6.679554144,9.681016072,9.643328061,6.285449308,4.906530289,2.476649899,3.063589883,1.623434254,-0.882772166,0.259679296,0.012836419,-0.186157532,0.529541328,0.395240832,1.507093167,1.660170485,2.24225954,1.414633615,Congressing
100,,,,,,,-2.694613517,-1.194145621,-1.352660569,2.096841088,3.225744655,4.029187184,4.565322229,4.831113275,7.680574502,8.241766896,7.930007933,8.015784603,-14.4655163,-14.99938841,-2.223658833,-1.107809105,-0.481140681,0.429459203,0.543575838,1.337973122,0.040421324,-0.171867263,,,,Retracing
101,,,,,,,3.221271445,4.279385473,4.842191682,4.639628379,4.756718876,5.133374259,4.269294825,5.034379361,5.86947096,3.622285143,4.23923631,0.901380317,11.27871151,10.1996788,1.817559998,1.525218941,2.426413802,4.009140805,2.690314386,3.018848326,1.540168552,0.575835935,,,,Retracing
102,,,,,,,1.683297492,3.391216964,5.228303802,2.782079933,1.994549983,0.730844042,-1.708162243,-0.95935003,0.112561737,3.087531917,7.105190534,7.677786626,2.959525822,0.02154484,0.048655918,0.24793943,-2.560622008,-0.605500883,-0.719617518,0.297873939,-1.574943134,-0.211307589,,,,Retracing
103,,,,,,,0.138877408,-0.975012411,0.101427564,-0.801001457,-1.197718032,-0.34073611,3.876918139,4.867481645,5.27434134,5.79292635,5.611605211,5.476304685,0.055319011,-0.53590912,-2.381833243,-1.537824728,-1.338328374,-1.964275345,0.995689698,-0.846555673,0.221638707,1.034963951,,,,Congressing
104,,,,,,,4.036376872,7.150321849,9.253823368,8.849323946,9.577474931,9.640917737,8.289191237,10.27870804,6.874311888,8.293458848,6.597185259,6.428526094,3.263423381,3.423600505,-1.672453915,-1.391412939,-1.990423272,-0.086115797,0.433766052,-2.515429891,-2.253809157,1.61127836,,,,Congressing
105,,,,,,,0.047867931,1.996892571,1.691155351,5.373441448,4.97238207,5.420512117,5.00510958,0.804448235,0.429645893,-1.987330658,-2.836346844,-3.669692437,9.398604982,5.801504646,3.015021772,0.51378147,2.270976103,7.402124202,6.784966794,0.238943972,1.33031747,0.22488133,,,,Retracing
106,,,,,,,-1.896617504,-2.897793554,-3.056308501,-0.741806175,0.006354222,-1.692129653,-1.57572035,-0.118889456,0.876624158,2.829601615,2.845574423,0.35649202,3.499995151,3.874547766,2.379163629,-0.737270047,-3.134745169,-3.117226687,-3.948613583,-2.140260629,-0.843417256,-2.309268922,,,,Quasi-static
107,,,,,,,0.444566242,-0.91869139,-1.077206337,1.744224888,1.539766397,0.47539402,-1.615391193,-0.71577135,2.413397943,3.848078699,3.849719613,3.681060448,2.707664185,4.468538354,4.441427275,6.858857711,3.683481706,9.424218318,4.045269774,3.873256111,0.361493525,1.466929665,,,,Quasi-static
108,,,,,,,1.964271276,0.61158066,2.540410942,2.505549655,2.328023464,2.673608189,2.790017492,2.295305247,3.669703447,3.260582107,5.582812501,5.414153336,-0.184033323,-0.0238562,2.19186639,1.648865192,4.065538111,4.761979873,2.116374185,3.416053152,0.991151807,0.081492178,,,,Quasi-static
109,,,,,,,4.406003807,6.803974547,8.912684923,10.31003069,10.614344,8.647507244,7.380836546,6.734183619,4.74611903,4.444071905,4.654113185,3.010548489,-1.329428257,0.055257808,0.082368887,-0.101360892,-0.66259428,0.231735638,0.117619003,1.849464453,0.781270074,0.459454465,,,,Congressing
110,,,,,,,3.258923629,3.753052784,3.911567731,6.615451704,6.575978481,6.650922737,5.84350968,6.315283861,4.361083494,5.350644533,1.138088038,-0.063201414,0.134267514,-0.025149677,0.001961401,-0.279079575,-0.800822733,0.226971871,0.112855237,0.68750995,-0.380684429,0.081890896,,,,Congressing
111,,,,,,,-0.506753629,-1.620643447,-3.294068218,-1.203986575,-1.622166858,-2.160252531,-0.888760283,-1.334186279,0.727920842,1.552208595,0.15399495,1.453829325,2.562067329,1.317579368,-0.039662387,-1.78974286,-1.731229334,0.156613279,0.270729914,-0.205751434,-0.121272856,0.328161292,,,,Quasi-static
112,,,,,,,0.452130691,-0.845067567,-1.003582514,0.041332993,1.01087616,1.265431703,1.419147802,0.74124878,1.300281951,1.766880432,1.606196497,-1.680583895,3.314332757,1.029011949,1.001900871,1.282941846,1.91843104,0.461201648,-0.148488562,1.024593413,0.072582893,0.244757846,,,,Quasi-static
113,,,,,,,1.913511256,1.477988933,0.875174747,-0.71775979,1.326846596,2.934991793,3.051401096,6.112061951,7.463993827,5.696343892,4.184531582,0.423175879,-0.794670809,-4.014901307,-0.354473503,-1.378707967,-0.893266731,-2.475993734,-2.285597067,-1.486960146,-0.376255073,-0.001635291,,,,Congressing
114,,,,,,,3.590182375,6.600095235,8.104153892,7.209671406,5.826397019,6.080952561,4.630082496,2.529068478,-3.124419417,-1.662970571,-4.515121838,-4.556022149,3.210751759,2.41457907,2.387467991,-2.056161045,-1.534417886,-3.11714489,-0.814526814,-0.814024027,1.598504184,0.65609636,,,,Congressing
115,,,,,,,1.64855486,5.269974277,6.433558617,5.884824286,5.378147594,5.632703136,3.532677745,-0.064073781,-9.384025464,-10.23605213,-3.697302826,-2.742458896,6.99236404,7.517345966,4.491794585,1.947774677,0.388656801,1.963611108,2.675343413,-0.81193942,1.019693655,-2.355074028,,,,Retracing
116,,,,,,,0.001897623,0.464342957,0.655895489,2.197486598,4.479849523,7.272561684,8.596007816,9.851205604,6.638945137,5.632736234,5.617973807,2.536833088,-3.377945054,-3.538122178,-0.092378024,-0.373419,0.854731008,-0.517377232,-3.050172547,-0.121195438,0.475843161,0.31269784,,,,Congressing
117,,,,,,,0.200018618,-1.956650304,-1.256505565,-1.945770471,-0.41640518,-0.509930354,2.505611515,1.366669811,0.878980119,5.541675076,13.33182959,14.51568278,-1.965690886,-2.760472495,2.994731474,-1.585105121,-4.282207632,-4.222983029,-1.914184754,-0.51609555,-0.935467703,-0.639753759,,,,Retracing
118,,,,,,,1.479425756,2.784106952,3.796581857,5.032538647,5.861510868,6.541874562,6.862761373,6.87828973,5.364592669,8.447687334,2.781407207,3.074553361,-0.14497397,-0.704758881,1.355962559,1.074921583,0.553178424,-1.317494636,-1.744276144,-2.538673428,0.33954998,0.121008636,,,,Congressing
119,,,,,,,5.208219971,8.857714981,10.25715228,10.13767266,11.43918248,11.34759826,10.68008268,6.603043644,4.62869402,4.75647675,5.88228852,5.713629356,6.79137448,4.578334921,-0.997654876,-0.7166139,-1.153503528,-1.229710241,-1.60601839,2.085721646,0.865322219,0.338873607,,,,Congressing
120,2.802201808,3.47422937,4.337418815,5.119585148,5.875989582,7.009625941,7.846178098,9.281864201,10.21537687,10.49730801,10.69212054,10.62514087,10.14705003,9.316059568,8.722760259,8.620168466,8.114876248,7.593218899,4.143407867,-0.999858957,-2.214272527,-0.214830216,2.186934585,3.033584463,1.299933809,1.107917242,1.235980864,1.086239591,1.991893108,2.547146813,2.671465483,Congressing
121,1.709141357,2.040889936,1.546480713,0.983600534,0.854203272,1.178883466,2.283386487,2.919719349,4.381020444,4.993602492,4.925028967,3.916531947,3.387575828,3.145333882,4.180515727,4.103321024,5.639967695,3.91635512,-0.209280074,-0.382648748,0.446347758,0.720014922,0.564354015,-0.213470049,-0.51678359,-0.891028998,-1.166062092,-1.315803365,-0.84445993,0.374791058,0.263188158,Congressing
122,-0.925276987,-1.805839377,-2.793775614,-2.562536872,-4.052775259,-4.941794579,-5.46167788,-5.288941898,-4.367600679,-3.543630074,-1.841904781,-0.59308412,0.200687385,1.321613022,2.169219964,3.293559072,4.646478724,5.932978536,4.535120225,5.884469529,4.802451616,4.04609557,3.429014636,2.152410469,2.550490149,2.258056739,1.983023645,1.833282372,0.43855962,0.091120653,1.899487632,Retracing
123,3.564359712,4.406485847,5.202565798,4.707830011,5.085545832,5.818085114,5.730774751,5.173893864,3.948714883,2.473086208,1.754753827,1.745392523,2.14945642,2.358754975,2.68142897,3.048482143,2.543189925,3.287850781,3.63982839,3.632132113,2.138188381,1.6559759,1.500314992,1.947627432,2.089131945,2.102091465,1.002209381,-0.007397734,1.811775894,-0.042623004,0.0408361,Congressing
124,-0.005232185,-0.133469711,-0.247768835,-0.76147256,0.401357464,-0.019692454,-0.299534252,-0.602777183,-0.913029921,-0.36550282,-0.300345827,-0.445073963,-0.998646605,-0.556653764,0.324066059,0.006488121,0.51178034,-0.165851486,0.741184001,0.771586621,1.242918886,1.091700982,1.247361889,1.838373878,1.308797036,0.182245185,0.457278279,2.235731242,1.113876268,1.461315236,1.659453955,Quasi-static
125,-1.478695125,-0.566531173,0.082874257,0.307606451,1.163188014,2.211412793,2.563682746,3.14140863,3.82247926,4.604007473,4.267957939,4.054291944,3.650228047,3.657703597,3.28777372,3.429242033,2.392375253,3.418119792,3.834199798,2.450707969,0.308700823,-0.927094562,-0.771433655,-1.416573362,-1.851868276,-1.615916942,-1.340883849,-1.191142576,-0.906982136,-0.559543168,-1.020872477,Congressing
126,1.450129689,0.888530004,1.878160582,2.303104542,3.386772215,5.155275917,5.627933099,6.61534919,6.62495573,6.010898493,4.645481349,3.937511086,3.345117077,2.283048139,1.402328317,1.073374951,0.581286381,1.262468264,1.591575589,2.016143686,1.631619653,2.164018082,2.008357175,1.872029641,2.880106748,3.27031721,3.230763749,3.081022477,2.799800099,2.174012487,1.553639184,Congressing
127,-0.587685184,-0.810643501,-0.805649751,-0.617892211,0.15563632,1.862871796,3.26249538,5.664731122,6.668818758,7.032080878,7.378405961,6.899595183,5.337585685,4.185896253,1.672403056,0.252222452,-0.185388686,-0.08372735,1.495479566,1.503175842,-0.215685854,-0.940927315,-0.785266408,-0.528652385,-0.923762383,-1.038452312,-0.697796217,-0.548054944,-1.594869285,-0.204052023,0.425050356,Congressing
128,1.172266654,1.932399149,2.242136954,3.564740978,4.17176087,4.92123805,4.748383479,4.99161262,5.266823313,4.566041522,4.576448631,3.790030324,4.159145334,3.911608014,3.663346186,3.528145238,3.629602451,3.77804942,4.073025083,3.128892355,3.219809515,1.654386887,1.810047794,2.401059783,1.690066228,1.47983697,1.877119737,1.401093006,1.545223565,0.62538525,-0.532061066,Congressing
129,0.829473329,0.290168827,1.091562161,1.305184248,3.816054968,4.687324271,4.949367382,5.463434452,4.350399873,3.160244104,2.705855135,1.737398394,-0.129034015,-1.726886016,-2.694929827,-3.023883192,-1.655269945,-1.62131141,-1.046793096,-1.054489373,0.135664597,0.115883257,1.242616466,0.691926856,0.104558207,0.426480958,0.151447864,0.001706591,-0.886558248,-0.376576485,0.270933654,Quasi-static
130,1.488638339,1.393170132,2.681614807,1.43934787,1.899171451,2.535507257,2.610299988,1.842182017,0.940229247,0.057154298,0.280004956,0.226670111,1.068304514,0.465572134,-0.518987996,-1.602602384,-1.219966836,-1.90114872,-2.253126329,-1.189607154,-1.229834548,-0.688805475,-0.533144568,0.057867421,-0.13615305,-1.466228801,-1.191195707,-0.043699687,-0.264659775,0.082779193,1.033428655,Quasi-static
131,1.747705148,1.719597205,0.929572162,1.096923208,2.259753232,2.981821466,3.067858579,2.9900962,2.305263565,1.26502906,1.366789122,0.688704332,-0.049771127,-0.575744021,-1.359980107,-1.811742785,-0.024272234,-0.705454118,-1.057431727,-0.163915643,-0.230990963,0.257429195,0.413090102,1.004102091,0.158582325,-0.061944675,0.213088419,-0.000693445,1.089895542,-0.070533063,0.024208751,Quasi-static
132,2.47971611,2.815363904,2.411586569,2.592103827,3.793419097,5.220663032,5.16308963,5.615492716,6.311267317,6.6253101,6.975072858,6.748979564,6.789349578,6.512905198,6.306362291,5.938449386,3.606098752,-1.803894406,0.223045893,0.867504454,1.210257423,1.361475327,1.20581442,0.614802431,-0.15867436,0.297078929,0.022045835,0.268078749,0.074294874,-0.273144093,0.1281256,Congressing
